,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
3374,oh,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,46.7142857,,,state,hhs
3375,ok,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,41.4285714,,,state,hhs
3376,or,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,16.0,,,state,hhs
3377,pa,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,39.5714286,,,state,hhs
3378,pr,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-08-08,36,2.2857143,,,state,hhs
3379,ri,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,1.4285714,,,state,hhs
3380,sc,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,13.0,,,state,hhs
3381,sd,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,4.4285714,,,state,hhs
3382,tn,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,23.2857143,,,state,hhs
3383,tx,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-08-08,36,233.2857143,,,state,hhs
3384,ut,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,38.0,,,state,hhs
3385,va,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,24.0,,,state,hhs
3386,vi,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,0.2857143,,,state,hhs
3387,vt,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,1.0,,,state,hhs
3388,wa,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,35.8571429,,,state,hhs
3389,wi,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,16.7142857,,,state,hhs
3390,wv,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,7.1428571,,,state,hhs
3391,wy,confirmed_admissions_covid_1d_7dav,2021-07-03,2021-07-27,24,7.8571429,,,state,hhs
3392,ak,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,4.0,,,state,hhs
3393,al,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-08-08,35,74.0,,,state,hhs
3394,ar,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,64.7142857,,,state,hhs
3395,az,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,67.4285714,,,state,hhs
3396,ca,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,183.4285714,,,state,hhs
3397,co,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,50.2857143,,,state,hhs
3398,ct,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,6.4285714,,,state,hhs
3399,dc,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,4.0,,,state,hhs
3400,de,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,1.5714286,,,state,hhs
3401,fl,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,323.0,,,state,hhs
3402,ga,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-11-03,122,86.0,,,state,hhs
3403,hi,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,4.2857143,,,state,hhs
3404,ia,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,11.5714286,,,state,hhs
3405,id,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,7.4285714,,,state,hhs
3406,il,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,47.4285714,,,state,hhs
3407,in,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,32.1428571,,,state,hhs
3408,ks,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,17.8571429,,,state,hhs
3409,ky,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,72.7142857,,,state,hhs
3410,la,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,53.2857143,,,state,hhs
3411,ma,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,10.5714286,,,state,hhs
3412,md,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,17.0,,,state,hhs
3413,me,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,4.2857143,,,state,hhs
3414,mi,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,31.7142857,,,state,hhs
3415,mn,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,14.4285714,,,state,hhs
3416,mo,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,106.0,,,state,hhs
3417,ms,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,29.5714286,,,state,hhs
3418,mt,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,8.8571429,,,state,hhs
3419,nc,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-09-16,74,44.0,,,state,hhs
3420,nd,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,1.8571429,,,state,hhs
3421,ne,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,6.2857143,,,state,hhs
3422,nh,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,1.7142857,,,state,hhs
3423,nj,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,29.0,,,state,hhs
3424,nm,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,11.5714286,,,state,hhs
3425,nv,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,69.4285714,,,state,hhs
3426,ny,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,55.0,,,state,hhs
3427,oh,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,41.8571429,,,state,hhs
3428,ok,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,43.2857143,,,state,hhs
3429,or,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,15.2857143,,,state,hhs
3430,pa,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,39.1428571,,,state,hhs
3431,pr,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-08-08,35,2.4285714,,,state,hhs
3432,ri,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,1.1428571,,,state,hhs
3433,sc,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,14.8571429,,,state,hhs
3434,sd,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,4.2857143,,,state,hhs
3435,tn,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,24.1428571,,,state,hhs
3436,tx,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-08-08,35,238.4285714,,,state,hhs
3437,ut,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,38.8571429,,,state,hhs
3438,va,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,24.0,,,state,hhs
3439,vi,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,0.5714286,,,state,hhs
3440,vt,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,0.8571429,,,state,hhs
3441,wa,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,35.1428571,,,state,hhs
3442,wi,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,16.2857143,,,state,hhs
3443,wv,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,7.2857143,,,state,hhs
3444,wy,confirmed_admissions_covid_1d_7dav,2021-07-04,2021-07-27,23,7.4285714,,,state,hhs
3445,ak,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,4.0,,,state,hhs
3446,al,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-08-08,34,76.4285714,,,state,hhs
3447,ar,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,68.4285714,,,state,hhs
3448,az,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,65.5714286,,,state,hhs
3449,ca,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,182.1428571,,,state,hhs
3450,co,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,50.2857143,,,state,hhs
3451,ct,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,6.2857143,,,state,hhs
3452,dc,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,4.4285714,,,state,hhs
3453,de,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,1.5714286,,,state,hhs
3454,fl,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,339.7142857,,,state,hhs
3455,ga,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-11-03,121,90.4285714,,,state,hhs
3456,hi,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,6.2857143,,,state,hhs
3457,ia,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,11.0,,,state,hhs
3458,id,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,7.0,,,state,hhs
3459,il,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,46.1428571,,,state,hhs
3460,in,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,31.5714286,,,state,hhs
3461,ks,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,16.7142857,,,state,hhs
3462,ky,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,71.2857143,,,state,hhs
3463,la,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,55.8571429,,,state,hhs
3464,ma,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,9.5714286,,,state,hhs
3465,md,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,17.5714286,,,state,hhs
3466,me,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,3.8571429,,,state,hhs
3467,mi,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,28.8571429,,,state,hhs
3468,mn,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,14.4285714,,,state,hhs
3469,mo,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,108.4285714,,,state,hhs
3470,ms,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,31.5714286,,,state,hhs
3471,mt,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,9.2857143,,,state,hhs
3472,nc,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-09-16,73,45.8571429,,,state,hhs
3473,nd,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,1.5714286,,,state,hhs
3474,ne,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,6.1428571,,,state,hhs
3475,nh,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,1.7142857,,,state,hhs
3476,nj,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,29.8571429,,,state,hhs
3477,nm,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,12.5714286,,,state,hhs
3478,nv,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,72.8571429,,,state,hhs
3479,ny,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,55.1428571,,,state,hhs
3480,oh,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,40.1428571,,,state,hhs
3481,ok,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,45.2857143,,,state,hhs
3482,or,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,13.4285714,,,state,hhs
3483,pa,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,38.8571429,,,state,hhs
3484,pr,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,2.1428571,,,state,hhs
3485,ri,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,1.1428571,,,state,hhs
3486,sc,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,15.4285714,,,state,hhs
3487,sd,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,3.8571429,,,state,hhs
3488,tn,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,25.0,,,state,hhs
3489,tx,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,241.8571429,,,state,hhs
3490,ut,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,37.4285714,,,state,hhs
3491,va,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,23.4285714,,,state,hhs
3492,vi,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,0.5714286,,,state,hhs
3493,vt,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,1.0,,,state,hhs
3494,wa,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,35.8571429,,,state,hhs
3495,wi,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,15.8571429,,,state,hhs
3496,wv,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,7.1428571,,,state,hhs
3497,wy,confirmed_admissions_covid_1d_7dav,2021-07-05,2021-07-27,22,7.1428571,,,state,hhs
3498,ak,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,4.0,,,state,hhs
3499,al,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-08-08,33,77.8571429,,,state,hhs
3500,ar,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,71.7142857,,,state,hhs
3501,az,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,65.5714286,,,state,hhs
3502,ca,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,183.7142857,,,state,hhs
3503,co,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,51.4285714,,,state,hhs
3504,ct,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,6.1428571,,,state,hhs
3505,dc,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,4.2857143,,,state,hhs
3506,de,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,2.0,,,state,hhs
3507,fl,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,360.1428571,,,state,hhs
3508,ga,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-11-03,120,92.2857143,,,state,hhs
3509,hi,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,6.0,,,state,hhs
3510,ia,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,11.4285714,,,state,hhs
3511,id,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,6.2857143,,,state,hhs
3512,il,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,45.7142857,,,state,hhs
3513,in,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,33.2857143,,,state,hhs
3514,ks,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,18.5714286,,,state,hhs
3515,ky,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,71.2857143,,,state,hhs
3516,la,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,59.1428571,,,state,hhs
3517,ma,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,10.2857143,,,state,hhs
3518,md,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,17.4285714,,,state,hhs
3519,me,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,3.7142857,,,state,hhs
3520,mi,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,30.0,,,state,hhs
3521,mn,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,13.5714286,,,state,hhs
3522,mo,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,114.0,,,state,hhs
3523,ms,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,31.5714286,,,state,hhs
3524,mt,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,9.7142857,,,state,hhs
3525,nc,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-09-16,72,44.8571429,,,state,hhs
3526,nd,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,1.5714286,,,state,hhs
3527,ne,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,6.7142857,,,state,hhs
3528,nh,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,1.7142857,,,state,hhs
3529,nj,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,32.1428571,,,state,hhs
3530,nm,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,12.0,,,state,hhs
3531,nv,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,76.0,,,state,hhs
3532,ny,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,56.2857143,,,state,hhs
3533,oh,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,42.1428571,,,state,hhs
3534,ok,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,48.2857143,,,state,hhs
3535,or,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,12.5714286,,,state,hhs
3536,pa,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,39.7142857,,,state,hhs
3537,pr,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,2.4285714,,,state,hhs
3538,ri,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,1.0,,,state,hhs
3539,sc,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,17.0,,,state,hhs
3540,sd,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,3.8571429,,,state,hhs
3541,tn,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,27.2857143,,,state,hhs
3542,tx,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,257.5714286,,,state,hhs
3543,ut,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,38.0,,,state,hhs
3544,va,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,21.7142857,,,state,hhs
3545,vi,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,0.7142857,,,state,hhs
3546,vt,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,1.0,,,state,hhs
3547,wa,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,36.5714286,,,state,hhs
3548,wi,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,16.2857143,,,state,hhs
3549,wv,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,7.7142857,,,state,hhs
3550,wy,confirmed_admissions_covid_1d_7dav,2021-07-06,2021-07-27,21,7.8571429,,,state,hhs
3551,ak,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,4.2857143,,,state,hhs
3552,al,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-08-08,32,77.1428571,,,state,hhs
3553,ar,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,77.7142857,,,state,hhs
3554,az,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,64.0,,,state,hhs
3555,ca,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,189.1428571,,,state,hhs
3556,co,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,53.0,,,state,hhs
3557,ct,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,6.0,,,state,hhs
3558,dc,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,3.8571429,,,state,hhs
3559,de,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,2.2857143,,,state,hhs
3560,fl,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,384.1428571,,,state,hhs
3561,ga,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-11-03,119,93.8571429,,,state,hhs
3562,hi,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,6.7142857,,,state,hhs
3563,ia,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,12.0,,,state,hhs
3564,id,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,6.2857143,,,state,hhs
3565,il,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,46.2857143,,,state,hhs
3566,in,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,36.0,,,state,hhs
3567,ks,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,20.4285714,,,state,hhs
3568,ky,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,71.8571429,,,state,hhs
3569,la,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,78.5714286,,,state,hhs
3570,ma,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,10.8571429,,,state,hhs
3571,md,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,17.8571429,,,state,hhs
3572,me,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,4.0,,,state,hhs
3573,mi,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,29.2857143,,,state,hhs
3574,mn,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,13.8571429,,,state,hhs
3575,mo,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,117.5714286,,,state,hhs
3576,ms,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,31.4285714,,,state,hhs
3577,mt,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,9.0,,,state,hhs
3578,nc,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-09-16,71,44.7142857,,,state,hhs
3579,nd,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,1.7142857,,,state,hhs
3580,ne,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,6.5714286,,,state,hhs
3581,nh,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,2.0,,,state,hhs
3582,nj,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,32.8571429,,,state,hhs
3583,nm,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,13.2857143,,,state,hhs
3584,nv,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,78.2857143,,,state,hhs
3585,ny,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,56.0,,,state,hhs
3586,oh,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,45.8571429,,,state,hhs
3587,ok,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,51.7142857,,,state,hhs
3588,or,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,13.0,,,state,hhs
3589,pa,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,38.7142857,,,state,hhs
3590,pr,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,1.8571429,,,state,hhs
3591,ri,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,1.7142857,,,state,hhs
3592,sc,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,19.1428571,,,state,hhs
3593,sd,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,3.4285714,,,state,hhs
3594,tn,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,25.2857143,,,state,hhs
3595,tx,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,269.7142857,,,state,hhs
3596,ut,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,37.8571429,,,state,hhs
3597,va,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,22.8571429,,,state,hhs
3598,vi,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,0.7142857,,,state,hhs
3599,vt,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,0.7142857,,,state,hhs
3600,wa,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,35.7142857,,,state,hhs
3601,wi,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,14.5714286,,,state,hhs
3602,wv,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,7.7142857,,,state,hhs
3603,wy,confirmed_admissions_covid_1d_7dav,2021-07-07,2021-07-27,20,7.8571429,,,state,hhs
3604,ak,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,4.2857143,,,state,hhs
3605,al,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,43.4285714,,,state,hhs
3606,ar,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,83.8571429,,,state,hhs
3607,az,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,62.5714286,,,state,hhs
3608,ca,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,194.8571429,,,state,hhs
3609,co,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,53.2857143,,,state,hhs
3610,ct,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,5.7142857,,,state,hhs
3611,dc,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,2.7142857,,,state,hhs
3612,de,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,2.4285714,,,state,hhs
3613,fl,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,408.5714286,,,state,hhs
3614,ga,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-11-03,118,101.0,,,state,hhs
3615,hi,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,7.0,,,state,hhs
3616,ia,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,12.2857143,,,state,hhs
3617,id,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,7.8571429,,,state,hhs
3618,il,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,47.5714286,,,state,hhs
3619,in,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,37.2857143,,,state,hhs
3620,ks,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,22.0,,,state,hhs
3621,ky,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,73.7142857,,,state,hhs
3622,la,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,82.2857143,,,state,hhs
3623,ma,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,13.0,,,state,hhs
3624,md,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,18.7142857,,,state,hhs
3625,me,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,3.8571429,,,state,hhs
3626,mi,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,30.0,,,state,hhs
3627,mn,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,14.0,,,state,hhs
3628,mo,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,122.4285714,,,state,hhs
3629,ms,confirmed_admissions_covid_1d_7dav,2021-07-08,2021-07-27,19,33.8571429,,,state,hhs
