,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
861,10,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-28,33,122.8571429,,,hhs,hhs
862,2,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-08,13,163.8571429,,,hhs,hhs
863,3,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-03,8,162.8571429,,,hhs,hhs
864,4,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-11-03,100,2221.7142857,,,hhs,hhs
865,5,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-08,13,389.2857143,,,hhs,hhs
866,6,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-08,13,1283.5714286,,,hhs,hhs
867,7,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-08,13,310.8571429,,,hhs,hhs
868,8,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-08,13,147.7142857,,,hhs,hhs
869,9,confirmed_admissions_covid_1d_7dav,2021-07-26,2021-08-08,13,715.4285714,,,hhs,hhs
870,1,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-03,7,62.8571429,,,hhs,hhs
871,10,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-28,32,133.0,,,hhs,hhs
872,2,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-08,12,168.8571429,,,hhs,hhs
873,3,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-08,12,168.8571429,,,hhs,hhs
874,4,confirmed_admissions_covid_1d_7dav,2021-07-27,2022-08-04,373,2373.7142857,,,hhs,hhs
875,5,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-08,12,408.5714286,,,hhs,hhs
876,6,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-08,12,1365.7142857,,,hhs,hhs
877,7,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-08,12,320.2857143,,,hhs,hhs
878,8,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-08,12,154.1428571,,,hhs,hhs
879,9,confirmed_admissions_covid_1d_7dav,2021-07-27,2021-08-08,12,747.2857143,,,hhs,hhs
880,1,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-08,11,67.8571429,,,hhs,hhs
881,10,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-28,31,138.1428571,,,hhs,hhs
882,2,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-04,7,174.5714286,,,hhs,hhs
883,3,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-08,11,171.7142857,,,hhs,hhs
884,4,confirmed_admissions_covid_1d_7dav,2021-07-28,2022-08-04,372,2510.0,,,hhs,hhs
885,5,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-08,11,423.8571429,,,hhs,hhs
886,6,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-08,11,1432.5714286,,,hhs,hhs
887,7,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-08,11,330.8571429,,,hhs,hhs
888,8,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-08,11,156.1428571,,,hhs,hhs
889,9,confirmed_admissions_covid_1d_7dav,2021-07-28,2021-08-08,11,775.4285714,,,hhs,hhs
890,1,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-08,10,69.4285714,,,hhs,hhs
891,10,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-08,10,145.4285714,,,hhs,hhs
892,2,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-08,10,186.2857143,,,hhs,hhs
893,3,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-08,10,182.4285714,,,hhs,hhs
894,4,confirmed_admissions_covid_1d_7dav,2021-07-29,2022-08-04,371,2681.2857143,,,hhs,hhs
895,5,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-14,16,447.5714286,,,hhs,hhs
896,6,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-08,10,1518.0,,,hhs,hhs
897,7,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-08,10,342.7142857,,,hhs,hhs
898,8,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-08,10,156.2857143,,,hhs,hhs
899,9,confirmed_admissions_covid_1d_7dav,2021-07-29,2021-08-14,16,822.8571429,,,hhs,hhs
900,1,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-08,9,72.7142857,,,hhs,hhs
901,10,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-08,9,152.8571429,,,hhs,hhs
902,2,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-08,9,195.5714286,,,hhs,hhs
903,3,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-08,9,197.1428571,,,hhs,hhs
904,4,confirmed_admissions_covid_1d_7dav,2021-07-30,2022-08-04,370,2832.8571429,,,hhs,hhs
905,5,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-14,15,466.2857143,,,hhs,hhs
906,6,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-28,29,1601.1428571,,,hhs,hhs
907,7,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-08,9,358.2857143,,,hhs,hhs
908,8,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-08,9,162.1428571,,,hhs,hhs
909,9,confirmed_admissions_covid_1d_7dav,2021-07-30,2021-08-14,15,864.7142857,,,hhs,hhs
910,1,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-08,8,73.8571429,,,hhs,hhs
911,10,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-08,8,155.2857143,,,hhs,hhs
912,2,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-08,8,207.4285714,,,hhs,hhs
913,3,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-08,8,204.4285714,,,hhs,hhs
914,4,confirmed_admissions_covid_1d_7dav,2021-07-31,2022-08-04,369,2976.7142857,,,hhs,hhs
915,5,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-14,14,480.1428571,,,hhs,hhs
916,6,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-28,28,1675.2857143,,,hhs,hhs
917,7,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-14,14,366.1428571,,,hhs,hhs
918,8,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-08,8,169.1428571,,,hhs,hhs
919,9,confirmed_admissions_covid_1d_7dav,2021-07-31,2021-08-14,14,886.1428571,,,hhs,hhs
920,1,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-08,7,78.7142857,,,hhs,hhs
921,10,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-08,7,159.5714286,,,hhs,hhs
922,2,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-08,7,219.5714286,,,hhs,hhs
923,3,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-08,7,218.1428571,,,hhs,hhs
924,4,confirmed_admissions_covid_1d_7dav,2021-08-01,2022-08-04,368,3085.8571429,,,hhs,hhs
925,5,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-14,13,506.8571429,,,hhs,hhs
926,6,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-28,27,1764.8571429,,,hhs,hhs
927,7,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-09-26,56,372.2857143,,,hhs,hhs
928,8,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-14,13,174.8571429,,,hhs,hhs
929,9,confirmed_admissions_covid_1d_7dav,2021-08-01,2021-08-14,13,905.2857143,,,hhs,hhs
930,1,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-14,12,83.4285714,,,hhs,hhs
931,10,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-10,8,161.7142857,,,hhs,hhs
932,2,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-10,8,231.0,,,hhs,hhs
933,3,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-14,12,233.5714286,,,hhs,hhs
934,4,confirmed_admissions_covid_1d_7dav,2021-08-02,2022-08-04,367,3250.0,,,hhs,hhs
935,5,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-14,12,545.0,,,hhs,hhs
936,6,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-28,26,1850.8571429,,,hhs,hhs
937,7,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-09-26,55,376.4285714,,,hhs,hhs
938,8,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-14,12,182.4285714,,,hhs,hhs
939,9,confirmed_admissions_covid_1d_7dav,2021-08-02,2021-08-14,12,940.2857143,,,hhs,hhs
940,1,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-14,11,85.7142857,,,hhs,hhs
941,10,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-14,11,164.2857143,,,hhs,hhs
942,2,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-14,11,252.1428571,,,hhs,hhs
943,3,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-14,11,243.2857143,,,hhs,hhs
944,4,confirmed_admissions_covid_1d_7dav,2021-08-03,2022-08-04,366,3404.4285714,,,hhs,hhs
945,5,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-14,11,579.0,,,hhs,hhs
946,6,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-28,25,1935.2857143,,,hhs,hhs
947,7,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-09-26,54,380.4285714,,,hhs,hhs
948,8,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-14,11,184.5714286,,,hhs,hhs
949,9,confirmed_admissions_covid_1d_7dav,2021-08-03,2021-08-14,11,972.2857143,,,hhs,hhs
950,1,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-14,10,88.4285714,,,hhs,hhs
951,10,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-14,10,175.4285714,,,hhs,hhs
952,2,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-14,10,265.8571429,,,hhs,hhs
953,3,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-14,10,259.0,,,hhs,hhs
954,4,confirmed_admissions_covid_1d_7dav,2021-08-04,2022-08-04,365,3559.1428571,,,hhs,hhs
955,5,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-14,10,610.4285714,,,hhs,hhs
956,6,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-28,24,2033.8571429,,,hhs,hhs
957,7,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-10-30,87,386.7142857,,,hhs,hhs
958,8,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-14,10,188.0,,,hhs,hhs
959,9,confirmed_admissions_covid_1d_7dav,2021-08-04,2021-08-14,10,1007.8571429,,,hhs,hhs
960,1,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-14,9,92.0,,,hhs,hhs
961,10,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-14,9,184.8571429,,,hhs,hhs
962,2,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-14,9,282.7142857,,,hhs,hhs
963,3,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-14,9,274.0,,,hhs,hhs
964,4,confirmed_admissions_covid_1d_7dav,2021-08-05,2022-08-04,364,3680.8571429,,,hhs,hhs
965,5,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-28,23,645.7142857,,,hhs,hhs
966,6,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-28,23,2108.4285714,,,hhs,hhs
967,7,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-09-26,52,391.7142857,,,hhs,hhs
968,8,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-28,23,197.2857143,,,hhs,hhs
969,9,confirmed_admissions_covid_1d_7dav,2021-08-05,2021-08-14,9,1036.0,,,hhs,hhs
970,1,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-14,8,96.1428571,,,hhs,hhs
971,10,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-14,8,191.8571429,,,hhs,hhs
972,2,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-14,8,301.4285714,,,hhs,hhs
973,3,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-14,8,287.8571429,,,hhs,hhs
974,4,confirmed_admissions_covid_1d_7dav,2021-08-06,2022-08-04,363,3800.2857143,,,hhs,hhs
975,5,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-28,22,673.8571429,,,hhs,hhs
976,6,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-28,22,2185.7142857,,,hhs,hhs
977,7,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-10-30,85,392.5714286,,,hhs,hhs
978,8,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-28,22,202.1428571,,,hhs,hhs
979,9,confirmed_admissions_covid_1d_7dav,2021-08-06,2021-08-14,8,1068.4285714,,,hhs,hhs
980,1,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-19,12,103.2857143,,,hhs,hhs
981,10,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-14,7,200.0,,,hhs,hhs
982,2,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-15,8,310.7142857,,,hhs,hhs
983,3,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-20,13,306.0,,,hhs,hhs
984,4,confirmed_admissions_covid_1d_7dav,2021-08-07,2022-08-04,362,3914.4285714,,,hhs,hhs
985,5,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-28,21,710.8571429,,,hhs,hhs
986,6,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-22,15,2284.2857143,,,hhs,hhs
987,7,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-10-30,84,399.8571429,,,hhs,hhs
988,8,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-28,21,204.4285714,,,hhs,hhs
989,9,confirmed_admissions_covid_1d_7dav,2021-08-07,2021-08-14,7,1109.7142857,,,hhs,hhs
990,1,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-08-19,11,105.8571429,,,hhs,hhs
991,10,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-08-14,6,210.5714286,,,hhs,hhs
992,2,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-08-15,7,327.1428571,,,hhs,hhs
993,3,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-08-20,12,314.4285714,,,hhs,hhs
994,4,confirmed_admissions_covid_1d_7dav,2021-08-08,2022-08-04,361,4045.8571429,,,hhs,hhs
995,5,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-08-28,20,738.5714286,,,hhs,hhs
996,6,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-08-22,14,2351.4285714,,,hhs,hhs
997,7,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-10-30,83,414.0,,,hhs,hhs
998,8,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-08-28,20,209.2857143,,,hhs,hhs
999,9,confirmed_admissions_covid_1d_7dav,2021-08-08,2021-09-26,49,1145.7142857,,,hhs,hhs
1000,1,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-08-19,10,109.5714286,,,hhs,hhs
1001,10,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-08-15,6,221.4285714,,,hhs,hhs
1002,2,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-08-18,9,339.4285714,,,hhs,hhs
1003,3,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-08-20,11,334.1428571,,,hhs,hhs
1004,4,confirmed_admissions_covid_1d_7dav,2021-08-09,2022-08-04,360,4158.8571429,,,hhs,hhs
1005,5,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-08-28,19,770.5714286,,,hhs,hhs
1006,6,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-08-22,13,2407.4285714,,,hhs,hhs
1007,7,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-10-30,82,424.0,,,hhs,hhs
1008,8,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-08-28,19,212.7142857,,,hhs,hhs
1009,9,confirmed_admissions_covid_1d_7dav,2021-08-09,2021-09-26,48,1188.0,,,hhs,hhs
1010,1,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-08-19,9,117.4285714,,,hhs,hhs
1011,10,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-08-19,9,235.1428571,,,hhs,hhs
1012,2,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-08-19,9,352.0,,,hhs,hhs
1013,3,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-08-20,10,359.2857143,,,hhs,hhs
1014,4,confirmed_admissions_covid_1d_7dav,2021-08-10,2022-08-04,359,4274.5714286,,,hhs,hhs
1015,5,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-08-28,18,808.7142857,,,hhs,hhs
1016,6,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-08-22,12,2473.0,,,hhs,hhs
1017,7,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-10-30,81,431.7142857,,,hhs,hhs
1018,8,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-08-28,18,220.0,,,hhs,hhs
1019,9,confirmed_admissions_covid_1d_7dav,2021-08-10,2021-09-26,47,1209.4285714,,,hhs,hhs
1020,1,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-08-19,8,127.0,,,hhs,hhs
1021,10,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-08-19,8,242.8571429,,,hhs,hhs
1022,2,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-08-19,8,370.8571429,,,hhs,hhs
1023,3,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-08-20,9,379.8571429,,,hhs,hhs
1024,4,confirmed_admissions_covid_1d_7dav,2021-08-11,2022-08-04,358,4382.2857143,,,hhs,hhs
1025,5,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-08-28,17,855.0,,,hhs,hhs
1026,6,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-09-15,35,2540.4285714,,,hhs,hhs
1027,7,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-10-30,80,438.8571429,,,hhs,hhs
1028,8,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-08-28,17,225.5714286,,,hhs,hhs
1029,9,confirmed_admissions_covid_1d_7dav,2021-08-11,2021-09-26,46,1227.1428571,,,hhs,hhs
1030,1,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-08-19,7,132.0,,,hhs,hhs
1031,10,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-08-19,7,245.0,,,hhs,hhs
1032,2,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-08-20,8,391.7142857,,,hhs,hhs
1033,3,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-08-20,8,400.1428571,,,hhs,hhs
1034,4,confirmed_admissions_covid_1d_7dav,2021-08-12,2022-08-04,357,4482.1428571,,,hhs,hhs
1035,5,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-08-20,8,887.4285714,,,hhs,hhs
1036,6,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-09-15,34,2592.5714286,,,hhs,hhs
1037,7,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-10-30,79,442.1428571,,,hhs,hhs
1038,8,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-08-21,9,224.2857143,,,hhs,hhs
1039,9,confirmed_admissions_covid_1d_7dav,2021-08-12,2021-09-26,45,1243.2857143,,,hhs,hhs
1040,1,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-08-19,6,135.5714286,,,hhs,hhs
1041,10,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-08-19,6,252.8571429,,,hhs,hhs
1042,2,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-08-22,9,404.2857143,,,hhs,hhs
1043,3,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-08-20,7,417.5714286,,,hhs,hhs
1044,4,confirmed_admissions_covid_1d_7dav,2021-08-13,2022-08-04,356,4544.5714286,,,hhs,hhs
1045,5,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-08-27,14,923.1428571,,,hhs,hhs
1046,6,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-09-15,33,2632.7142857,,,hhs,hhs
1047,7,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-09-26,44,445.4285714,,,hhs,hhs
1048,8,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-09-15,33,229.4285714,,,hhs,hhs
1049,9,confirmed_admissions_covid_1d_7dav,2021-08-13,2021-09-26,44,1277.1428571,,,hhs,hhs
1050,1,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-08-19,5,138.8571429,,,hhs,hhs
1051,10,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-08-19,5,257.8571429,,,hhs,hhs
1052,2,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-08-22,8,418.1428571,,,hhs,hhs
1053,3,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-09-15,32,432.7142857,,,hhs,hhs
1054,4,confirmed_admissions_covid_1d_7dav,2021-08-14,2022-08-04,355,4590.7142857,,,hhs,hhs
1055,5,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-08-27,13,959.5714286,,,hhs,hhs
1056,6,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-09-15,32,2618.4285714,,,hhs,hhs
1057,7,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-10-30,77,449.7142857,,,hhs,hhs
1058,8,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-09-15,32,236.7142857,,,hhs,hhs
1059,9,confirmed_admissions_covid_1d_7dav,2021-08-14,2021-09-26,43,1286.1428571,,,hhs,hhs
1060,1,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-08-19,4,143.4285714,,,hhs,hhs
1061,10,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-08-21,6,266.4285714,,,hhs,hhs
1062,2,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-08-25,10,423.5714286,,,hhs,hhs
1063,3,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-09-15,31,453.5714286,,,hhs,hhs
1064,4,confirmed_admissions_covid_1d_7dav,2021-08-15,2022-08-04,354,4652.8571429,,,hhs,hhs
1065,5,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-08-27,12,989.8571429,,,hhs,hhs
1066,6,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-09-15,31,2615.4285714,,,hhs,hhs
1067,7,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-10-30,76,450.0,,,hhs,hhs
1068,8,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-09-15,31,241.7142857,,,hhs,hhs
1069,9,confirmed_admissions_covid_1d_7dav,2021-08-15,2021-09-26,42,1298.5714286,,,hhs,hhs
1070,1,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-08-19,3,147.1428571,,,hhs,hhs
1071,10,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-08-25,9,283.7142857,,,hhs,hhs
1072,2,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-08-25,9,443.2857143,,,hhs,hhs
1073,3,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-09-15,30,466.4285714,,,hhs,hhs
1074,4,confirmed_admissions_covid_1d_7dav,2021-08-16,2022-08-04,353,4710.5714286,,,hhs,hhs
1075,5,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-08-24,8,1021.0,,,hhs,hhs
1076,6,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-09-15,30,2639.8571429,,,hhs,hhs
1077,7,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-09-26,41,448.4285714,,,hhs,hhs
1078,8,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-09-15,30,247.4285714,,,hhs,hhs
1079,9,confirmed_admissions_covid_1d_7dav,2021-08-16,2021-09-26,41,1308.8571429,,,hhs,hhs
1080,1,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-08-27,10,147.8571429,,,hhs,hhs
1081,10,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-08-28,11,286.1428571,,,hhs,hhs
1082,2,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-08-27,10,454.0,,,hhs,hhs
1083,3,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-09-15,29,488.4285714,,,hhs,hhs
1084,4,confirmed_admissions_covid_1d_7dav,2021-08-17,2022-08-04,352,4749.0,,,hhs,hhs
1085,5,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-08-24,7,1051.4285714,,,hhs,hhs
1086,6,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-09-15,29,2654.2857143,,,hhs,hhs
1087,7,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-09-26,40,454.4285714,,,hhs,hhs
1088,8,confirmed_admissions_covid_1d_7dav,2021-08-17,2022-08-11,359,255.4285714,,,hhs,hhs
1089,9,confirmed_admissions_covid_1d_7dav,2021-08-17,2021-09-26,40,1338.1428571,,,hhs,hhs
1090,1,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-08-27,9,149.4285714,,,hhs,hhs
1091,10,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-08-28,10,288.0,,,hhs,hhs
1092,2,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-08-27,9,456.2857143,,,hhs,hhs
1093,3,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-09-15,28,507.2857143,,,hhs,hhs
1094,4,confirmed_admissions_covid_1d_7dav,2021-08-18,2022-08-04,351,4781.1428571,,,hhs,hhs
1095,5,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-08-27,9,1079.7142857,,,hhs,hhs
1096,6,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-09-15,28,2654.4285714,,,hhs,hhs
1097,7,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-09-26,39,455.4285714,,,hhs,hhs
1098,8,confirmed_admissions_covid_1d_7dav,2021-08-18,2022-08-11,358,269.4285714,,,hhs,hhs
1099,9,confirmed_admissions_covid_1d_7dav,2021-08-18,2021-09-26,39,1353.2857143,,,hhs,hhs
1100,1,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-09-01,13,156.7142857,,,hhs,hhs
1101,10,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-08-28,9,302.4285714,,,hhs,hhs
1102,2,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-08-27,8,456.2857143,,,hhs,hhs
1103,3,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-09-15,27,516.7142857,,,hhs,hhs
1104,4,confirmed_admissions_covid_1d_7dav,2021-08-19,2022-08-04,350,4794.8571429,,,hhs,hhs
1105,5,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-08-28,9,1106.5714286,,,hhs,hhs
1106,6,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-08-27,8,2652.4285714,,,hhs,hhs
1107,7,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-09-26,38,461.7142857,,,hhs,hhs
1108,8,confirmed_admissions_covid_1d_7dav,2021-08-19,2022-08-11,357,280.4285714,,,hhs,hhs
1109,9,confirmed_admissions_covid_1d_7dav,2021-08-19,2021-09-26,38,1365.1428571,,,hhs,hhs
1110,1,confirmed_admissions_covid_1d_7dav,2021-08-20,2021-09-01,12,165.8571429,,,hhs,hhs
1111,10,confirmed_admissions_covid_1d_7dav,2021-08-20,2021-08-28,8,309.0,,,hhs,hhs
